update_date,period,group_num,group_name,number,parent_number,is_collection,title,composer,composer_inherited,arranger,voices,voices_inherited,note,page,raw_text
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,101,,1,De la misa “Ave Maris Stella” a 4 v.m. de T. L. de Victoria,T. L. de Victoria,T. L. de Victoria,,,,,1,De la misa “Ave Maris Stella” a 4 v.m. de T. L. de Victoria:
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,101.1,101,0,Kyrie,,T. L. de Victoria,,,,,1,Kyrie
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,101.2,101,0,Sanctus,,T. L. de Victoria,,,,,1,Sanctus
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,101.3,101,0,Agnus Dei,,T. L. de Victoria,,,,,1,Agnus Dei
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102,,1,Tenebrae Responsories de T. L. de Victoria,T. L. de Victoria,T. L. de Victoria,,,,,1,Tenebrae Responsories de T. L. de Victoria:
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.1,102,1,Jueves Santo,,T. L. de Victoria,,,,,1,Jueves Santo:
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.1.1,102.1,0,Amicus Meus,,T. L. de Victoria,,4 v.m.,4 v.m.,,1,Amicus Meus (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.1.2,102.1,0,Iudas Mercator Pessimus,,T. L. de Victoria,,SSCT,SSCT,,1,Iudas Mercator Pessimus (SSCT)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.1.3,102.1,0,Unus Ex Discipulis Meis,,T. L. de Victoria,,4 v.m.,4 v.m.,,1,Unus Ex Discipulis Meis (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.1.4,102.1,0,Eram Quasi Agnus,,T. L. de Victoria,,4 v.m.,4 v.m.,,1,Eram Quasi Agnus (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.1.5,102.1,0,Una Hora,,T. L. de Victoria,,SSCT,SSCT,,1,Una Hora (SSCT)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.1.6,102.1,0,Seniores Populi,,T. L. de Victoria,,4 v.m.,4 v.m.,,1,Seniores Populi (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.2,102,1,Viernes Santo,,T. L. de Victoria,,,,,1,Viernes Santo:
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.2.1,102.2,0,Tamquam Ad Latronem,,T. L. de Victoria,,,,,1,Tamquam Ad Latronem
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.2.2,102.2,0,Tenebrae Factae Sunt,,T. L. de Victoria,,TTBrB,TTBrB,,1,Tenebrae Factae Sunt (TTBrB)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.2.3,102.2,0,Animam Meam Dilectam,,T. L. de Victoria,,,,,1,Animam Meam Dilectam
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.2.4,102.2,0,Tradiderunt Me,,T. L. de Victoria,,,,,1,Tradiderunt Me
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.2.5,102.2,0,Iesum Tradidit Impius,,T. L. de Victoria,,SSCT,SSCT,,1,Iesum Tradidit Impius (SSCT)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.2.6,102.2,0,Caligaverunt Oculi Mei,,T. L. de Victoria,,,,,1,Caligaverunt Oculi Mei
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.3,102,1,Sábado Santo,,T. L. de Victoria,,,,,1,Sábado Santo:
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.3.1,102.3,0,Recessit Pastor Noster,,T. L. de Victoria,,,,,1,Recessit Pastor Noster
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.3.2,102.3,0,O Vos Omnes,,T. L. de Victoria,,,,,1,O Vos Omnes
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.3.3,102.3,0,Ecce Quomodo Moritur Iustus,,T. L. de Victoria,,,,,1,Ecce Quomodo Moritur Iustus
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.3.4,102.3,0,Astiterunt Reges,,T. L. de Victoria,,,,,1,Astiterunt Reges
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.3.5,102.3,0,Aestimatus Sum,,T. L. de Victoria,,TTBrB,TTBrB,,1,Aestimatus Sum (TTBrB)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,102.3.6,102.3,0,Sepulto Domino,,T. L. de Victoria,,,,,1,Sepulto Domino
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,103,,1,del Ciclo Pascual de T. L. de Victoria,T. L. de Victoria,T. L. de Victoria,,,,,1,del Ciclo Pascual de T. L. de Victoria:
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,103.1,103,0,Pueri Hebraeorum,,T. L. de Victoria,,4 v.m.,4 v.m.,,1,Pueri Hebraeorum (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,103.2,103,0,O Vos Omnes,,T. L. de Victoria,,4 v.m.,4 v.m.,,1,O Vos Omnes (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,104,,0,Vinea Mea Electa,G. P. Palestrina,G. P. Palestrina,,4 v.m.,4 v.m.,,1,Vinea Mea Electa ....................................................... G. P. Palestrina (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,105,,0,Ay Mi Dios,P. de Cristo,P. de Cristo,,4 v.m.,4 v.m.,,1,Ay Mi Dios ................................................................. P. de Cristo (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,106,,0,Peccantem Me Quotidie,C. de Morales,C. de Morales,,4 v.m.,4 v.m.,,1,Peccantem Me Quotidie .............................................. C. de Morales (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,107,,0,Ecce Virgo Concipiet,C. de Morales,C. de Morales,,4 v.m.,4 v.m.,,1,Ecce Virgo Concipiet ............................................... C. de Morales (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,108,,0,Per Signum Crucis,F. Guerrero,F. Guerrero,,4 v.m.,4 v.m.,,1,Per Signum Crucis ..................................................... F. Guerrero (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,109,,0,Domine Ad Adjuvandum,Anónimo,Anónimo,,4 v. m.,4 v. m.,,1,Domine Ad Adjuvandum ............................................ Anónimo (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,110,,0,O Jesu Mi Dulcissime,F. Anerio,F. Anerio,,3 v. m.,3 v. m.,,1,O Jesu Mi Dulcissime ................................................. F. Anerio (3 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,111,,0,In Te Domine Speravi,J. Desprez,J. Desprez,,4 v. m.,4 v. m.,,1,In Te Domine Speravi ................................................ J. Desprez (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,112,,0,Ave Vera Virginitas,J. Desprez,J. Desprez,,4 v. m.,4 v. m.,,1,Ave Vera Virginitas ................................................... J. Desprez (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,113,,1,Misa “Brevis” a 4 v.m. de G. P. Palestrina,G. P. Palestrina,G. P. Palestrina,,4 v. m.,4 v. m.,,1,Misa “Brevis” a 4 v.m. de G. P. Palestrina (4 v. m.):
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,113.1,113,0,Kyrie,,G. P. Palestrina,,,4 v. m.,,1,Kyrie
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,113.2,113,0,Gloria,,G. P. Palestrina,,,4 v. m.,,1,Gloria
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,113.3,113,0,Credo,,G. P. Palestrina,,,4 v. m.,,1,Credo
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,113.4,113,0,Sanctus - Benedictus,,G. P. Palestrina,,,4 v. m.,,2,Sanctus - Benedictus
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,113.5,113,0,Agnus Dei I,,G. P. Palestrina,,,4 v. m.,,2,Agnus Dei I
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,113.6,113,0,Agnus Dei II,,G. P. Palestrina,,,4 v. m.,,2,Agnus Dei II
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,114,,0,Emendemus In Melius,C. de Morales,C. de Morales,,SCTTB,SCTTB,,2,Emendemus In Melius ............................................... C. de Morales (SCTTB)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,115,,0,In Manus Tuas,C. Cortés,C. Cortés,,4 v.m.,4 v.m.,,2,In Manus Tuas .......................................................... C. Cortés (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,116,,0,Ave Maria,J. Arcadelt,J. Arcadelt,,4 v.m.,4 v.m.,,2,Ave Maria ................................................................. J. Arcadelt (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,117,,0,Ave Verum,W. Byrd,W. Byrd,,4 v. M.,4 v. M.,,2,Ave Verum ............................................................... W. Byrd (4 v. M.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,118,,0,Tenebrae Factae Sunt,M. A. Ingegneri,M. A. Ingegneri,,4 v. m.,4 v. m.,,2,Tenebrae Factae Sunt ………………………………. M. A. Ingegneri (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,119,,0,Stabat Mater,F. Padilla,F. Padilla,,4 v. m.,4 v. m.,,2,Stabat Mater ............................................................. F. Padilla (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,120,,0,Introito de la “Misa Pro Defunctis”,M. Cardoso,M. Cardoso,,SSCCTB,SSCCTB,,2,Introito de la “Misa Pro Defunctis” ........................... M. Cardoso (SSCCTB)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,121,,0,Justorum Animae,W. Byrd,W. Byrd,,SSCTB,SSCTB,,2,Justorum Animae ………………………………….. W. Byrd (SSCTB)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,122,,0,Salve Regina,J. de Riscos,J. de Riscos,,4 v. m.,4 v. m.,,2,Salve Regina ……………………………………….. J. de Riscos (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,123,,0,Adjuva Nos,M. Ruiz,M. Ruiz,,4 v. m.,4 v. m.,,2,Adjuva Nos ………………………………………… M. Ruiz (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,124,,0,O Salutaris Hostia,P. de la Rue,P. de la Rue,,4 v. m.,4 v. m.,,2,O Salutaris Hostia ………………………………….. P. de la Rue (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,125,,0,Pange Lingua,G. P. da Palestrina,G. P. da Palestrina,,4 v. m.,4 v. m.,,2,Pange Lingua ………………………………………. G. P. da Palestrina (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,126,,0,Pan Divino y Gracioso,F. Guerrero,F. Guerrero,,4 v. m.,4 v. m.,,2,Pan Divino y Gracioso ……………………………... F. Guerrero (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,127,,0,Domine Non Sum Dignus,T. L. de Victoria,T. L. de Victoria,,4 v. m.,4 v. m.,,2,Domine Non Sum Dignus ………………………….. T. L. de Victoria (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,128,,0,Vigilate et Orate,C. de Morales,C. de Morales,,4 v. m,4 v. m,,2,Vigilate et Orate ......................................................... C. de Morales (4 v. m)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,129,,0,Surrexit Pastor Bonus,O. di Lassus,O. di Lassus,,5 v. m.,5 v. m.,,2,Surrexit Pastor Bonus ................................................ O. di Lassus (5 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,130,,0,Hoc Corpus,M. Robledo,M. Robledo,,4 v. m.,4 v. m.,,2,Hoc Corpus ................................................................ M. Robledo (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,131,,0,Misa gregoriana,Anónimo,Anónimo,,v. i.,v. i.,,2,Misa gregoriana ......................................................... Anónimo (v. i.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,132,,0,If Ye Love Me,Thomas Tallis,Thomas Tallis,,4 v. m.,4 v. m.,,2,If Ye Love Me ........................................................... Thomas Tallis (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,133,,0,"O Lord, Give Thy Holy Spirit",Thomas Tallis,Thomas Tallis,,4 v. m.,4 v. m.,,2,"O Lord, Give Thy Holy Spirit .................................... Thomas Tallis (4 v. m.)"
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,134,,0,Leroy Kyrie,John Taverner,John Taverner,,4 v. m.,4 v. m.,,2,Leroy Kyrie ................................................................ John Taverner (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,135,,0,Quam Pulchri Sunt,T. L. de Victoria,T. L. de Victoria,,4 v. m.,4 v. m.,,2,Quam Pulchri Sunt ..................................................... T. L. de Victoria (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,136,,0,Pater Peccavi,Duarte Lobo,Duarte Lobo,,SSCTB,SSCTB,,2,Pater Peccavi ……………………………………….. Duarte Lobo (SSCTB)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,137,,0,Virgen Bendita Sin Par,Pedro Escobar,Pedro Escobar,,,,,2,Virgen Bendita Sin Par …………………………….. Pedro Escobar
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,138,,0,"Huyd, huyd",F. Guerrero,F. Guerrero,,4 v. m.,4 v. m.,,2,"Huyd, huyd ………………………………………… F. Guerrero (4 v. m.)"
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,139,,0,Christe Qui Lux Es et Dies I,R. White,R. White,,,,SCCTB,2,Christe Qui Lux Es et Dies I……………………….. R. White (SCCTB)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,140,,0,Antes Que Comáis a Dios,F. Guerrero,F. Guerrero,,4 v. m.,4 v. m.,,2,Antes Que Comáis a Dios ………………………….. F. Guerrero (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,141,,0,O Quam Gloriosum Est Regnum,T. L. de Victoria,T. L. de Victoria,,4 v. m.,4 v. m.,,2,O Quam Gloriosum Est Regnum …………………… T. L. de Victoria (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,142,,1,Misa a 4 de William Byrd,William Byrd,William Byrd,,4 v. m.,4 v. m.,,2,Misa a 4 de William Byrd (4 v. m.):
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,142.1,142,0,Kyrie,,William Byrd,,,4 v. m.,,2,Kyrie
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,142.2,142,0,Sanctus – Benedictus,,William Byrd,,,4 v. m.,,2,Sanctus – Benedictus
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,142.3,142,0,Agnus Dei,,William Byrd,,,4 v. m.,,2,Agnus Dei
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,143,,0,El Jubilate,M. Flecha,M. Flecha,,4 v. m.,4 v. m.,,2,El Jubilate …………………………………………… M. Flecha (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,144,,0,Ave Maria,T. L. de Victoria?,T. L. de Victoria?,,4 v. m.,4 v. m.,,2,Ave Maria …………………………………………… T. L. de Victoria? (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,145,,0,Parce Mihi Domine,C. de Morales,C. de Morales,,4 v. m.,4 v. m.,,2,Parce Mihi Domine ………………………………… C. de Morales (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,146,,0,"Vivo Ego, Dicit Dominus",Alonso Lobo,Alonso Lobo,,4 v. m.,4 v. m.,,2,"Vivo Ego, Dicit Dominus ……………...………….... Alonso Lobo (4 v. m.)"
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,147,,0,Jesu Dulcis Memoria,T. L. de Victoria,T. L. de Victoria,,4 v. m.,4 v. m.,,2,Jesu Dulcis Memoria ……………………….… Atrib. T. L. de Victoria (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,148,,0,Pange Lingua,,,,,,Gregoriano,2,Pange Lingua ……………………………………….. (Gregoriano)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,149,,0,O Bone Jesu,Palestrina,Palestrina,,4 v. m.,4 v. m.,,2,O Bone Jesu …………………………………………. Palestrina (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,150,,0,O Salutaris Hostia,J. Desprez,J. Desprez,,4 v. m.,4 v. m.,,2,O Salutaris Hostia ……………………………………. J. Desprez (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,151,,0,Versa Est in Luctum,F. de Peñalosa,F. de Peñalosa,,4 v. m.,4 v. m.,,2,Versa Est in Luctum …………………………………. F. de Peñalosa (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,152,,0,Si Tus Penas no Pruebo,F. Guerrero,F. Guerrero,,SSC,SSC,,3,Si Tus Penas no Pruebo …………………………….... F. Guerrero (SSC)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,153,,0,Ego Flos Campi,Alonso Lobo,Alonso Lobo,,4 v. m.,4 v. m.,,3,Ego Flos Campi …………………………………….... Alonso Lobo (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,1,OBRAS RELIGIOSAS,154,,0,In Pace,John Sheppard,John Sheppard,,4 v. m.,4 v. m.,,3,In Pace ……………………………………………….. John Sheppard (4 v. m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,201,,0,Muchos Van D´Amor Heridos,Anónimo,Anónimo,,4 v.m.,4 v.m.,,3,Muchos Van D´Amor Heridos ..................................... Anónimo (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,202,,0,Llaman A Teresica,C. M. de Upsala,C. M. de Upsala,,4 v.m.,4 v.m.,,3,Llaman A Teresica ....................................................... C. M. de Upsala (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,203,,0,Mi Libertad En Sosiego,J. del Enzina,J. del Enzina,,4 v.m.,4 v.m.,,3,Mi Libertad En Sosiego ................................................ J. del Enzina (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,204,,0,Los Sospiros No Sosiegan,J. del Enzina,J. del Enzina,,4 v.m.,4 v.m.,,3,Los Sospiros No Sosiegan ............................................ J. del Enzina (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,205,,0,Es La Causa Bien Amar,J. del Enzina,J. del Enzina,,3 v.m.,3 v.m.,,3,Es La Causa Bien Amar ................................................. J. del Enzina (3 v.m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,206,,0,Oy Comamos Y Bebamos,J. del Enzina,J. del Enzina,,4 v.m.,4 v.m.,,3,Oy Comamos Y Bebamos ............................................. J. del Enzina (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,207,,0,Por Unos Puertos Arriba,J. del Enzina,J. del Enzina,,4 v.m.,4 v.m.,,3,Por Unos Puertos Arriba .............................................. J. del Enzina (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,208,,0,Pase El Agua,Anónimo,Anónimo,,4 v.m.,4 v.m.,,3,Pase El Agua ................................................................ Anónimo (4 v.m.)
2025-01-09,Polifonía Del Renacimiento,2,PROFANAS,209,,0,Viver Lieto Voglio,G. Gastoldi,G. Gastoldi,,4 v.m.,4 v.m.,,3,Viver Lieto Voglio ...................................................... G. Gastoldi (4 v.m.)
